證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label,年份,訓練年份,測試年份,使用模型,特徵選擇方法
2388,威盛         ,200412,22105,38.78,0.938557864331842,3.2209,2.2652,-0.18287,-0.31311,-0.087907,-0.22726,0.71218,233.02,169.67,3.65,7.36,-78.84,-206.71,25.0645,1,2004,2003,2004,NaiveBayes,f_classif
1718,中纖         ,200412,21175,11.62,0.44063468076084,0.73638,0.98059,0.12308,0.17223,0.18902,0.22935,0.39928,222.9,130.11,8.32,9.43,78.62,59.98,-33.1325,-1,2004,2003,2004,NaiveBayes,f_classif
2015,豐興         ,200412,20784,24.24,0.941918930311283,1.1888,0.50124,0.236,0.35337,0.18658,0.14896,0.49733,173.79,63.92,5.23,24.13,199.4,198.67,-30.3218,-1,2004,2003,2004,NaiveBayes,f_classif
1504,東元         ,200412,20473,8.13,0.655913820257141,0.51326,0.51261,-0.0068751,-0.013102,0.023582,-0.013203,0.90578,136.44,70.55,2.84,5.05,16.28,-192.49,-8.1181,-1,2004,2003,2004,NaiveBayes,f_classif
2332,友訊         ,200412,20257,23.55,0.451945709260386,1.0813,0.39113,0.10052,0.19484,0.081681,0.080661,0.93838,159.98,89.57,3.85,6.15,64.3,103.82,18.3864,1,2004,2003,2004,NaiveBayes,f_classif
3037,欣興         ,200412,20011,16.1,0.839697420719669,0.86235,0.58888,0.070633,0.12576,0.10584,0.094743,0.78044,119.04,92.01,10.13,4.07,40.5,81.35,119.2547,1,2004,2003,2004,NaiveBayes,f_classif
2451,創見         ,200412,19197,42.94,0.367189905317367,2.0704,0.79933,0.24296,0.32655,0.13404,0.12605,0.34404,541.47,430.23,10.48,12.55,19.96,31.89,9.1756,-1,2004,2003,2004,NaiveBayes,f_classif
3008,大立光       ,200412,19014,127.47,0.239290606193545,2.7923,5.0664,0.20281,0.22952,0.40061,0.4164,0.13169,541.9,397.78,2.69,3.85,-14.73,-18.85,217.4237,1,2004,2003,2004,NaiveBayes,f_classif
2315,神達         ,200412,18709,11.3,0.578923492459094,0.64571,0.19473,0.042633,0.11309,0.027577,0.036042,1.6526,103.42,67.18,6.44,5.21,195.79,108.91,196.5487,1,2004,2003,2004,NaiveBayes,f_classif
2006,東鋼         ,200412,18572,15.68,0.866887054672508,0.8531,0.35947,0.12377,0.23859,0.14617,0.10055,0.92758,134.07,43.09,5.2,14.3,334.87,521.24,-16.9005,-1,2004,2003,2004,NaiveBayes,f_classif
2903,遠百         ,200412,17964,12.46,0.112615141025047,0.68162,0.1577,0.019388,0.068063,0.034181,0.019878,2.5106,42.92,32.51,25.14,62.46,34.76,1254.75,15.8106,1,2004,2003,2004,NaiveBayes,f_classif
2312,金寶         ,200412,17933,10.16,0.443845836726957,0.76276,0.21617,0.043921,0.09064,0.044957,0.030259,1.0637,142.55,90.5,8.19,6.39,62.61,-16.33,11.122,-1,2004,2003,2004,NaiveBayes,f_classif
6176,瑞儀         ,200412,17898,37.19,0.3001844012139,1.2972,0.60168,0.16345,0.31934,0.1777,0.14814,0.95378,205.43,171.59,7.39,3.43,152.63,166.92,29.9543,1,2004,2003,2004,NaiveBayes,f_classif
2377,微星         ,200412,17473,14.64,0.833363563453134,0.58303,0.16129,0.010583,0.023653,0.005019,0.0065437,1.2349,130.49,78.26,6.01,6.59,-88.53,-84.93,-9.7678,-1,2004,2003,2004,NaiveBayes,f_classif
2363,矽統         ,200412,17220,21.85,0.403628662773607,1.8254,2.7009,-0.10602,-0.12681,0.0045047,-0.18763,0.19607,240.49,211.84,7.86,4.11,-92.59,-1078.59,75.6064,1,2004,2003,2004,NaiveBayes,f_classif
5522,遠雄         ,200412,17151,19.54,0.390175938130607,1.3356,0.86806,0.016437,0.052696,0.13984,0.03427,2.2059,122.1,11.26,0.6,24.31,336.81,31.34,-15.4043,-1,2004,2003,2004,NaiveBayes,f_classif
2392,正崴         ,200412,17078,36.74,0.360448893378945,1.2062,0.47832,0.071955,0.16453,0.082625,0.065252,1.2866,106.33,75.74,7.61,4.58,69.7,61.95,84.6761,1,2004,2003,2004,NaiveBayes,f_classif
3007,綠點         ,200412,16830,69.71,0.140255359269444,2.3129,1.2247,0.19163,0.3218,0.20598,0.1704,0.67925,193.15,139.29,6.33,4.6,30.26,47.71,10.1994,-1,2004,2003,2004,NaiveBayes,f_classif
9917,中保         ,200412,16785,27.16,0.26013019411244,1.4923,1.6734,0.10866,0.15707,0.21626,0.1782,0.44548,140.03,134.15,58.2,12.63,2.65,9.84,38.4021,1,2004,2003,2004,NaiveBayes,f_classif
2449,京元電       ,200412,16597,12.73,0.429397337085805,0.60303,0.96221,0.094856,0.1725,0.23411,0.27537,0.81857,138.89,129.06,134.14,4.67,186.56,256.97,99.0573,1,2004,2003,2004,NaiveBayes,f_classif
2607,榮運         ,200412,16220,12.24,0.297555384151118,0.71958,1.8947,0.034635,0.050551,0.13786,0.13319,0.45953,124.85,117.84,0.0,4.23,0.25,63.41,-8.1699,-1,2004,2003,2004,NaiveBayes,f_classif
2331,精英         ,200412,15972,18.05,0.424858411704626,1.0073,0.32319,-0.020896,-0.046195,-0.0052238,-0.015379,1.2107,135.31,74.16,6.06,4.52,-120.45,-210.65,17.0083,1,2004,2003,2004,NaiveBayes,f_classif
9921,巨大         ,200412,15269,32.88,0.119207259421287,1.6047,0.42514,0.078045,0.19776,0.060392,0.05261,1.534,144.16,81.83,4.26,5.09,7.78,1.2,23.0231,1,2004,2003,2004,NaiveBayes,f_classif
9907,統一實       ,200412,15017,7.35,0.706407227537561,0.66697,0.53886,0.02186,0.046755,0.095949,0.039007,1.1388,64.69,21.6,5.67,15.08,19.36,50.91,-22.585,-1,2004,2003,2004,NaiveBayes,f_classif
5371,中光電       ,200412,14841,17.01,0.243573372680951,0.83505,0.15466,0.07517,0.1871,0.05297,0.035352,1.489,152.61,84.93,8.09,8.79,180.33,131.96,77.3075,1,2004,2003,2004,NaiveBayes,f_classif
9910,豐泰         ,200412,14585,19.56,0.785070081934006,1.266,0.39732,0.075641,0.10441,0.082114,0.057525,0.38039,185.38,122.25,9.25,16.45,-2.63,-0.91,13.1391,-1,2004,2003,2004,NaiveBayes,f_classif
3231,緯創         ,200412,14429,8.83,0.0740895768609269,0.53193,0.068238,-0.019863,-0.054268,0.0051398,-0.0070548,1.7321,120.75,64.49,10.78,13.3,74.39,-163.44,174.1789,1,2004,2003,2004,NaiveBayes,f_classif
3035,智原         ,200412,14396,32.0,0.393883426981697,1.9429,1.5231,0.23648,0.30999,0.23645,0.24307,0.31086,281.45,233.41,8.22,5.84,38.1,26.28,22.25,1,2004,2003,2004,NaiveBayes,f_classif
6605,帝寶         ,200412,14021,69.73,0.00339412296430741,2.1272,1.4461,0.18227,0.29956,0.27522,0.20535,0.64352,181.81,124.64,4.91,6.45,33.77,39.0,30.991,1,2004,2003,2004,NaiveBayes,f_classif
3222,奇景         ,200412,13557,75.0,0.189179670994735,3.7055,1.3441,0.25159,0.34756,0.1323,0.12604,0.38146,303.83,174.61,6.35,6.08,118.16,126.3,-100.0,-1,2004,2003,2004,NaiveBayes,f_classif
2614,東森         ,200412,13035,8.81,0.142484054820971,0.63887,0.49383,0.068778,0.13455,0.15204,0.10399,0.95626,156.81,110.22,4.7,4.99,153.88,78.43,-21.6799,-1,2004,2003,2004,NaiveBayes,f_classif
1717,長興         ,200412,12665,10.17,0.138648971592595,0.58081,0.25852,0.050677,0.1173,0.077009,0.052953,1.3146,169.04,102.27,5.12,4.2,83.13,52.13,36.2832,1,2004,2003,2004,NaiveBayes,f_classif
6282,康舒         ,200412,12607,20.13,0.598885610367865,1.2365,0.65146,0.1174,0.22184,0.10687,0.11688,0.88958,247.75,210.08,8.79,5.37,-4.04,10.38,-30.6508,-1,2004,2003,2004,NaiveBayes,f_classif
1314,中石化       ,200412,12421,6.94,0.901057905682726,0.7519,0.49607,0.014824,0.044845,0.043721,0.029597,2.0252,131.29,71.34,10.68,8.58,1672.33,150.7,9.366,-1,2004,2003,2004,NaiveBayes,f_classif
2385,群光         ,200412,12064,15.88,0.939379765884238,1.2272,0.199,0.07212,0.22541,0.054474,0.039891,2.1255,101.85,58.47,6.1,6.47,-23.15,-40.23,8.4383,-1,2004,2003,2004,NaiveBayes,f_classif
2495,普安         ,200412,11801,26.46,0.482671375396414,1.3832,1.4515,0.33792,0.37475,0.42169,0.39338,0.10898,961.82,809.74,3.45,10.28,38.3,32.93,-7.294,-1,2004,2003,2004,NaiveBayes,f_classif
2915,潤泰全       ,200412,11781,13.44,0.376011115924755,1.1936,1.2097,0.0078842,0.01827,0.043674,0.018516,1.3173,61.58,24.91,3.75,19.86,208.45,-82.0,-19.4196,-1,2004,2003,2004,NaiveBayes,f_classif
9933,中鼎         ,200412,11724,13.12,0.52378003696587,0.95836,0.38206,0.027876,0.080542,0.0077601,0.032253,1.8893,136.22,68.86,4.45,9.32,-78.23,-19.31,-28.2012,-1,2004,2003,2004,NaiveBayes,f_classif
1503,士電         ,200412,11669,18.45,0.26487259354859,0.97826,0.74275,0.031104,0.056978,0.045813,0.04337,0.83188,153.5,97.3,4.23,3.89,-24.59,36.28,22.8726,1,2004,2003,2004,NaiveBayes,f_classif
2402,毅嘉         ,200412,11654,32.03,0.0683572204708292,1.4526,1.2064,0.087693,0.19332,0.17353,0.16054,1.2045,188.28,141.84,3.93,4.08,29.65,62.6,-23.6653,-1,2004,2003,2004,NaiveBayes,f_classif
3044,健鼎         ,200412,11527,23.5,0.436327077480103,1.2278,0.57443,0.091778,0.23173,0.12123,0.10871,1.5249,101.19,80.81,10.84,3.83,64.98,80.81,154.7234,1,2004,2003,2004,NaiveBayes,f_classif
3189,景碩         ,200412,11322,27.12,0.0261071081549049,1.6133,1.2989,0.23773,0.34191,0.29636,0.27525,0.43828,133.06,96.03,9.79,7.08,130.44,123.74,163.1637,1,2004,2003,2004,NaiveBayes,f_classif
2473,思源         ,200412,11201,40.53,0.95467827408045,1.5703,4.9068,0.17208,0.19276,0.58989,0.60444,0.12015,790.54,782.83,0.0,5.06,38.25,47.74,-7.2539,-1,2004,2003,2004,NaiveBayes,f_classif
2206,三陽         ,200412,11194,10.38,0.430596519859417,0.6847,0.26239,0.05089,0.13077,0.053107,0.049552,1.5697,103.77,53.71,8.78,34.79,24.14,200.54,-2.5048,-1,2004,2003,2004,NaiveBayes,f_classif
2313,華通         ,200412,11182,10.12,0.961558573103663,0.92084,0.66274,-0.113,-0.25832,-0.06337,-0.18581,1.2861,157.54,103.8,5.24,3.44,38.89,-2.03,80.5336,1,2004,2003,2004,NaiveBayes,f_classif
4906,正文         ,200412,10999,40.61,0.762414484002993,1.2581,0.39927,0.11217,0.23468,0.081514,0.074484,1.0922,150.56,94.34,6.62,4.6,71.41,89.52,-24.8707,-1,2004,2003,2004,NaiveBayes,f_classif
2101,南港         ,200412,10902,15.05,0.00734866110284693,0.77657,0.58243,0.078712,0.17885,0.17162,0.1341,1.2723,76.82,36.61,7.0,13.1,168.24,390.66,1.794,-1,2004,2003,2004,NaiveBayes,f_classif
1103,嘉泥         ,200412,10844,13.62,0.680038640460139,0.67896,0.75709,0.012328,0.030206,0.11489,0.042389,1.4502,146.25,122.89,4.39,5.22,-0.36,-23.04,-16.8135,-1,2004,2003,2004,NaiveBayes,f_classif
2396,精碟         ,200412,10749,13.38,0.705950754248883,0.74707,1.0332,0.010538,0.021851,0.066511,0.030224,1.0735,99.53,58.65,5.75,5.89,-33.99,-77.11,-65.0972,-1,2004,2003,2004,NaiveBayes,f_classif
1729,必翔         ,200412,10744,52.5,0.645128786607383,3.2874,4.321,0.20053,0.22124,0.30539,0.29077,0.10329,657.68,534.85,4.41,11.98,-29.15,-34.16,-15.0286,-1,2004,2003,2004,NaiveBayes,f_classif
5903,全家         ,200412,10646,37.4,0.55230984450773,2.4317,0.26941,0.082965,0.21578,0.028559,0.023907,1.6008,100.65,74.16,20.96,79.22,24.88,18.43,10.4011,-1,2004,2003,2004,NaiveBayes,f_classif
2504,國產         ,200412,10576,7.26,0.21810872978328,0.54875,0.70077,0.027676,0.041749,0.067059,0.053313,0.50852,136.01,94.74,4.78,3.9,576.67,843.86,0.13774,-1,2004,2003,2004,NaiveBayes,f_classif
1527,鑽全         ,200412,10348,39.97,0.772366213613043,1.9817,1.7757,0.17228,0.28532,0.34576,0.25569,0.65614,130.64,104.91,5.07,6.87,19.98,18.08,15.4866,1,2004,2003,2004,NaiveBayes,f_classif
1737,臺鹽         ,200412,10340,28.09,0.22802832360045,0.94675,1.9894,0.10473,0.1313,0.30796,0.27584,0.25374,264.58,217.72,2.76,11.76,36.59,354.38,-41.3314,-1,2004,2003,2004,NaiveBayes,f_classif
1304,台聚         ,200412,10221,8.24,0.890928821025695,0.62757,0.7803,0.050885,0.091347,0.13677,0.12583,0.79516,219.67,154.99,5.28,12.68,173.34,411.58,-20.6311,-1,2004,2003,2004,NaiveBayes,f_classif
2106,建大         ,200412,10216,15.65,0.856376907728261,1.0921,0.57452,0.050352,0.10557,0.068049,0.05529,1.0966,140.7,96.53,4.84,5.31,-10.53,-19.62,-30.9904,-1,2004,2003,2004,NaiveBayes,f_classif
2343,精業         ,200412,10185,10.75,0.402433549813444,0.75811,1.134,-0.024982,-0.030001,0.0031246,-0.044873,0.20091,269.39,204.03,6.32,4.7,-87.79,-175.1,-8.6512,-1,2004,2003,2004,NaiveBayes,f_classif
3049,和鑫         ,200412,10046,16.78,0.318019117496735,1.1588,1.1224,0.040951,0.10245,0.15861,0.11184,1.5017,175.72,143.83,8.57,5.89,61.93,23.09,-12.4553,-1,2004,2003,2004,NaiveBayes,f_classif
1905,華紙         ,200412,9993,13.4,0.910195226694482,1.038,1.1298,0.043683,0.060268,0.090442,0.070477,0.37965,406.24,270.16,5.31,6.48,-18.96,-12.02,-17.4627,-1,2004,2003,2004,NaiveBayes,f_classif
2010,春源         ,200412,9904,12.78,0.591594408907438,0.70413,0.27296,0.083616,0.17174,0.08041,0.070583,1.054,165.66,88.29,3.91,4.91,83.2,83.58,-20.6573,-1,2004,2003,2004,NaiveBayes,f_classif
2381,華宇         ,200412,9776,15.9,0.332571407335551,1.2374,0.69645,-0.067202,-0.13635,-0.095985,-0.085998,1.029,126.98,70.42,4.33,6.5,-35.53,-110.03,-3.0818,-1,2004,2003,2004,NaiveBayes,f_classif
1723,中碳         ,200412,9713,27.36,0.853063629209919,1.5293,1.3122,0.1916,0.32383,0.31,0.27786,0.69014,178.63,172.93,29.61,22.26,50.58,30.55,-3.655,-1,2004,2003,2004,NaiveBayes,f_classif
2441,超豐         ,200412,9653,14.04,0.442397893041165,0.74562,0.76056,0.17603,0.22534,0.25954,0.22982,0.28017,395.81,359.93,13.27,4.17,42.88,48.73,70.8689,1,2004,2003,2004,NaiveBayes,f_classif
2439,美律         ,200412,9617,45.64,0.904355478217944,1.8813,2.1858,0.12563,0.18823,0.24914,0.21985,0.49834,352.5,316.97,8.07,4.19,56.37,64.17,31.3979,1,2004,2003,2004,NaiveBayes,f_classif
2534,宏盛         ,200412,9510,10.36,0.532426482500133,0.70237,8.7059,-0.0011111,-0.002682,-0.31051,-0.033251,1.4137,228.64,3.25,0.04,27.29,25.95,88.33,41.0232,1,2004,2003,2004,NaiveBayes,f_classif
9940,信義         ,200412,9502,21.87,0.716497346504382,1.2335,0.65814,0.22174,0.3558,0.21477,0.18978,0.60458,226.17,217.06,0.0,13.73,53.41,48.2,-1.9662,-1,2004,2003,2004,NaiveBayes,f_classif
1604,聲寶         ,200412,9432,10.77,0.187712948575267,0.98266,0.65471,-0.038305,-0.074205,-0.032038,-0.049553,0.93724,163.17,101.35,4.46,3.46,-169.46,-190.09,-36.1188,-1,2004,2003,2004,NaiveBayes,f_classif
2345,智邦         ,200412,9236,13.83,0.321927183182924,1.1477,0.35173,-0.04787,-0.094216,-0.0083327,-0.029549,0.96814,168.62,122.23,6.69,5.57,67.84,75.03,16.7751,1,2004,2003,2004,NaiveBayes,f_classif
2366,亞旭         ,200412,9149,17.99,0.403856711230207,1.1584,0.28184,0.03458,0.087519,0.050075,0.021292,1.5309,130.45,78.59,6.46,6.93,243.21,82.35,-100.0,-1,2004,2003,2004,NaiveBayes,f_classif
6244,茂迪         ,200412,9148,36.08,0.548566299856964,1.296,0.70898,0.26696,0.4175,0.21001,0.22838,0.56389,183.06,142.25,7.86,9.63,153.02,154.79,285.061,1,2004,2003,2004,NaiveBayes,f_classif
2393,億光         ,200412,9113,21.6,0.0487385927822667,1.0112,0.94447,0.13466,0.19641,0.21697,0.18363,0.4585,311.06,231.55,5.89,4.45,34.53,20.13,161.4815,1,2004,2003,2004,NaiveBayes,f_classif
5305,敦南         ,200412,8969,16.91,0.274811404837501,1.2105,0.6305,0.10924,0.21572,0.12477,0.11232,0.97466,165.55,131.09,10.35,5.41,61.82,59.88,51.0349,1,2004,2003,2004,NaiveBayes,f_classif
1312,國喬         ,200412,8957,13.79,0.241501741734112,1.6634,0.40981,0.049631,0.15544,0.10156,0.045538,2.1319,81.2,48.26,12.72,9.07,103.1,211.29,-41.5518,-1,2004,2003,2004,NaiveBayes,f_classif
1229,聯華         ,200412,8778,9.0,0.243145179406551,0.59094,2.3873,0.055397,0.070873,0.016294,0.2863,0.27936,159.99,98.27,3.43,5.73,313.27,9.76,-1.0,-1,2004,2003,2004,NaiveBayes,f_classif
2350,環電         ,200412,8777,8.28,0.154159449170074,0.60882,0.11062,0.040068,0.10796,0.024929,0.019618,1.6945,131.61,91.83,11.52,6.1,37.14,34.52,12.6812,-1,2004,2003,2004,NaiveBayes,f_classif
1311,福聚         ,200412,8678,22.12,0.956416361008024,1.2255,0.50676,0.1587,0.21504,0.11156,0.088938,0.35504,288.91,163.22,7.65,21.94,45.6,59.92,-27.3056,-1,2004,2003,2004,NaiveBayes,f_classif
2511,太子         ,200412,8560,7.17,0.9356613755166,0.6224,0.54608,0.039458,0.11049,0.092112,0.096934,1.8002,124.73,26.03,0.64,3.68,790.42,220.95,-11.2971,-1,2004,2003,2004,NaiveBayes,f_classif
2031,新光鋼       ,200412,8492,30.81,0.818714437208244,1.3853,0.59,0.15919,0.33909,0.19429,0.14445,1.1301,195.91,89.44,3.12,4.22,136.31,141.51,-62.1876,-1,2004,2003,2004,NaiveBayes,f_classif
2707,晶華         ,200412,8474,81.02,0.728261847822834,5.1936,6.1895,0.15593,0.20176,0.33227,0.25934,0.29395,244.91,222.91,113.92,31.03,15.79,7.41,75.3394,1,2004,2003,2004,NaiveBayes,f_classif
2103,台橡         ,200412,8380,7.84,0.17581172827553,0.57478,0.30757,0.079745,0.12647,0.1277,0.074521,0.58593,183.67,118.48,7.62,9.66,141.5,88.67,45.1531,1,2004,2003,2004,NaiveBayes,f_classif
2430,燦坤         ,200412,8118,17.9,0.360370977042454,0.65281,0.08129,0.037695,0.12965,0.070397,0.022185,2.4394,112.26,42.91,4.89,17.47,120.13,-27.88,71.1173,1,2004,2003,2004,NaiveBayes,f_classif
8941,關中         ,200412,7966,72.98,0.00119839684004341,3.4637,0.81633,0.22198,0.35039,0.11003,0.092527,0.57852,123.23,76.08,16.88,14.22,-24.79,-21.6,-54.2203,-1,2004,2003,2004,NaiveBayes,f_classif
2547,日勝生       ,200412,7955,22.44,0.316419513732543,1.9754,1.5881,0.060437,0.2145,0.21954,0.17538,2.5492,98.5,2.32,0.62,18.68,310.5,217.58,-49.3761,-1,2004,2003,2004,NaiveBayes,f_classif
2908,特力         ,200412,7944,13.4,0.699616986397056,0.90602,0.23056,0.073181,0.14222,0.035471,0.038976,0.94339,193.98,144.35,21.21,8.1,2176.4,461.01,33.5075,1,2004,2003,2004,NaiveBayes,f_classif
5608,四維航       ,200412,7933,15.71,0.625255180179041,0.96499,1.2273,0.11367,0.27124,0.29354,0.345,1.3862,70.21,48.27,0.0,43.53,110.93,285.1,-7.3838,-1,2004,2003,2004,NaiveBayes,f_classif
1507,永大         ,200412,7887,14.29,0.543062175343852,0.78907,0.79832,0.040972,0.06042,0.099224,0.066823,0.47464,232.22,158.7,3.35,3.41,-5.05,-11.91,14.1358,1,2004,2003,2004,NaiveBayes,f_classif
2416,世平         ,200412,7790,18.43,0.439037203387669,0.916,0.091382,0.030856,0.099161,0.02333,0.010425,2.2136,218.81,112.22,7.27,6.96,16.93,13.27,-100.0,-1,2004,2003,2004,NaiveBayes,f_classif
6139,亞翔         ,200412,7741,32.47,0.287427267482543,1.1601,0.47631,0.13197,0.26251,0.13711,0.10778,0.98915,268.23,191.81,10.16,5.81,130.95,97.28,25.3157,1,2004,2003,2004,NaiveBayes,f_classif
5304,鼎創達       ,200412,7554,59.98,0.761546185669647,7.0399,3.274,-0.1271,-0.27273,-0.06168,-0.13398,1.1458,133.6,70.33,2.09,8.28,-141.35,-193.55,-83.111,-1,2004,2003,2004,NaiveBayes,f_classif
3026,禾伸堂       ,200412,7531,22.79,0.762408048788714,0.93786,0.41159,0.083151,0.16087,0.1012,0.0706,0.9347,262.24,202.25,7.95,3.99,63.28,59.49,60.0702,1,2004,2003,2004,NaiveBayes,f_classif
2536,宏普         ,200412,7492,17.7,0.576055901496557,0.84933,1.5889,0.060451,0.0957,0.19957,0.17906,0.5831,261.21,7.49,0.34,142.35,374.79,757.83,-12.4294,-1,2004,2003,2004,NaiveBayes,f_classif
9934,成霖         ,200412,7415,21.61,0.747662837641716,1.2863,0.41839,0.062822,0.1132,0.094227,0.046506,0.80186,189.83,126.12,4.02,6.91,116.12,137.39,-11.8926,-1,2004,2003,2004,NaiveBayes,f_classif
3260,威剛         ,200412,7351,44.41,0.645534505981322,1.4589,0.14956,0.13997,0.29867,0.056397,0.030861,1.1338,168.3,95.3,14.94,30.88,64.57,42.78,51.61,1,2004,2003,2004,NaiveBayes,f_classif
1704,榮化         ,200412,7348,8.76,0.123219518324506,0.5786,0.28442,0.047372,0.10754,0.043275,0.053496,1.27,167.51,112.86,7.22,12.11,159.57,156.83,66.6667,1,2004,2003,2004,NaiveBayes,f_classif
9937,全國         ,200412,7231,17.39,0.504397860092767,1.4081,0.34219,0.060328,0.13242,0.020997,0.032193,1.195,41.86,34.09,79.22,309.74,-15.59,2.58,12.6509,-1,2004,2003,2004,NaiveBayes,f_classif
3010,華立         ,200412,7210,23.62,0.347261312721634,1.0111,0.31992,0.12057,0.24195,0.074219,0.078135,1.0067,151.22,99.03,6.98,3.75,30.34,29.98,74.4708,1,2004,2003,2004,NaiveBayes,f_classif
1726,永記         ,200412,7199,32.58,0.0921476848051044,1.1991,0.80544,0.10271,0.1425,0.14693,0.095704,0.38738,343.98,229.23,3.96,4.73,33.51,17.25,-11.8785,-1,2004,2003,2004,NaiveBayes,f_classif
2542,興富發       ,200412,7181,9.61,0.147849468032519,0.81097,0.68594,0.041215,0.10543,0.11534,0.08919,1.5581,152.13,19.07,0.65,11.46,191.54,67.47,13.2154,-1,2004,2003,2004,NaiveBayes,f_classif
2514,龍邦         ,200412,7157,11.03,0.198169701066402,0.81583,2.206,0.031479,0.048295,0.067581,0.1476,0.53423,125.85,31.53,1.17,10.1,297.5,-27.32,12.874,-1,2004,2003,2004,NaiveBayes,f_classif
20052330,台積電       ,200512,1545626,44.93,0.672270237457429,2.4906,4.164,0.18012,0.2097,0.34126,0.35104,0.1642,604.33,520.92,8.91,8.08,2.81,1.41,17.4271,-1,2005,2004,2005,NaiveBayes,mutual_info
2317,鴻海         ,200512,736959,85.14,0.431511182901891,1.9137,0.38227,0.088859,0.20799,0.05436,0.044731,1.3407,141.15,106.23,11.13,6.01,47.5,44.44,59.2436,1,2005,2004,2005,NaiveBayes,mutual_info
2303,聯電         ,200512,368181,18.34,0.694403909684554,1.2943,3.3345,0.020247,0.026554,-0.080613,0.070046,0.3115,391.94,350.41,8.75,7.05,-137.08,-82.7,12.7045,-1,2005,2004,2005,NaiveBayes,mutual_info
2454,聯發科       ,200512,334387,250.95,0.00975864988515951,4.0792,4.0745,0.26862,0.32954,0.32526,0.34607,0.22678,494.13,443.73,7.36,12.86,15.0,30.9,1.2951,-1,2005,2004,2005,NaiveBayes,mutual_info
2357,華碩         ,200512,295376,303.4,0.532283071060889,8.3169,2.3615,0.063773,0.13337,0.047759,0.039675,1.0913,170.48,103.42,5.97,7.43,25.17,7.69,-0.019776,-1,2005,2004,2005,NaiveBayes,mutual_info
2409,友達         ,200512,285696,38.08,0.279391965252965,1.4262,1.0215,0.047384,0.10029,0.078149,0.071885,1.1165,106.66,78.42,10.7,6.87,-40.61,-44.14,-3.0462,-1,2005,2004,2005,NaiveBayes,mutual_info
1301,台塑         ,200512,280469,33.0,0.946230153519927,1.2182,1.1555,0.13531,0.22057,0.11758,0.20925,0.63007,228.65,149.54,7.86,16.53,-15.62,-10.65,20.4242,-1,2005,2004,2005,NaiveBayes,mutual_info
3009,D 奇美電     ,200512,248915,38.93,0.392684575974112,1.5418,1.6282,0.029262,0.055034,0.060659,0.050223,0.88074,128.25,91.8,7.79,5.95,-47.06,-53.31,-27.8192,-1,2005,2004,2005,NaiveBayes,mutual_info
2353,宏碁         ,200512,185997,58.2,0.67143679657246,1.9589,0.40521,0.049414,0.12606,0.024047,0.026651,1.5511,136.31,105.42,13.39,6.05,100.94,19.38,-8.9519,-1,2005,2004,2005,NaiveBayes,mutual_info
2382,廣達         ,200512,149332,30.88,0.837170635377055,1.4423,0.20873,0.028712,0.090917,0.01548,0.022754,2.1665,122.16,94.67,13.81,7.24,-31.67,-57.5,39.1516,1,2005,2004,2005,NaiveBayes,mutual_info
4904,遠傳         ,200512,143869,30.79,0.971499638311263,1.6282,1.6581,0.14803,0.19829,0.25762,0.20466,0.33953,80.95,62.41,31.4,11.24,0.86,4.32,8.0546,-1,2005,2004,2005,NaiveBayes,mutual_info
